"","time","ABi","ABo","Tau","Fi","Fo","A","M1","M2","N"
"149",149,7.00000000204364e-06,7.57192900515495e-07,5.84837527942864e-10,3.21645430135136e-10,3.86302126878812e-11,0.28668330240187,0.0317852593642731,0.00513347468123134,0.136994819065022
"150",150,7.00000001919408e-06,7.59731722582339e-07,5.84837532024446e-10,3.21724619471014e-10,3.86635739428064e-11,0.287771009543053,0.031815573902998,0.00510740073982716,0.136974718584574
"151",151,6.99999999220023e-06,7.62247827285993e-07,5.84837535137043e-10,3.21803582900557e-10,3.86969367888164e-11,0.288858773829721,0.0318456110413841,0.00508173238132591,0.1369546185299
"152",152,6.99999998198764e-06,7.64741421339223e-07,5.84837537511159e-10,3.21882321096719e-10,3.87303011945749e-11,0.289946582766381,0.0318753747377484,0.00505646355014377,0.136934518909482
"153",153,7.00000001356246e-06,7.67212709514841e-07,5.84837539321066e-10,3.21960834730704e-10,3.87636671288462e-11,0.291034424049736,0.031904868891521,0.00503158828093207,0.136914419731766
"154",154,7.00000001738641e-06,7.69661894669526e-07,5.84837540700352e-10,3.22039124471878e-10,3.87970345604952e-11,0.292122285565723,0.0319340973441534,0.00500710069718747,0.13689432100517
"155",155,6.99999999513186e-06,7.72089177763868e-07,5.8483754175181e-10,3.22117190987715e-10,3.88304034584868e-11,0.29321015538662,0.0319630638800041,0.00498299500989519,0.136874222738078
"156",156,6.99999999829424e-06,7.74494757884227e-07,5.84837542553459e-10,3.22195034943771e-10,3.88637737918861e-11,0.294298021768272,0.0319917722271893,0.00495926551622694,0.136854124938844
"157",157,7.00000000195618e-06,7.76878832265471e-07,5.84837543164672e-10,3.2227265700365e-10,3.88971455298574e-11,0.295385873147371,0.0320202260584172,0.0049359065982637,0.136834027615792
"158",158,7.000000000159e-06,7.79241596310132e-07,5.84837543630648e-10,3.22350057828987e-10,3.89305186416647e-11,0.296473698138773,0.0320484289918097,0.00491291272173723,0.136813930777213
"159",159,6.99999999944646e-06,7.81583243608866e-07,5.84837543985877e-10,3.22427238079428e-10,3.89638930966706e-11,0.297561485532848,0.0320763845917152,0.0048902784347857,0.136793834431369
"160",160,7.0000000003301e-06,7.83903965959853e-07,5.84837544256584e-10,3.22504198412626e-10,3.89972688643367e-11,0.298649224292982,0.0321040963694735,0.00486799836678268,0.13677373858649
"161",161,7.00000000075899e-06,7.86203953388601e-07,5.84837544462681e-10,3.22580939484235e-10,3.9030645914223e-11,0.299736903552986,0.0321315677842111,0.00484606722711933,0.136753643250776
"162",162,6.99999999884977e-06,7.88483394170574e-07,5.84837544619691e-10,3.22657461947904e-10,3.90640242159873e-11,0.300824512614127,0.0321588022437503,0.00482447980381234,0.136733548432397
"163",163,6.99999999901197e-06,7.90742474849422e-07,5.84837544739594e-10,3.2273376645528e-10,3.90974037393855e-11,0.301912040942734,0.0321858031053437,0.00480323096237966,0.136713454139492
"164",164,7.00000000146239e-06,7.92981380252855e-07,5.84837544831266e-10,3.22809853656011e-10,3.91307844542708e-11,0.302999478168135,0.0322125736763057,0.00478231564487301,0.136693360380169
"165",165,7.00000000000824e-06,7.95200293510627e-07,5.84837544901239e-10,3.22885724197745e-10,3.91641663305937e-11,0.3040868140803,0.0322391172147361,0.00476172886877031,0.136673267162509
"166",166,6.99999999767886e-06,7.97399396074269e-07,5.84837544954544e-10,3.22961378726135e-10,3.91975493384015e-11,0.305174038627214,0.0322654369303243,0.00474146572574427,0.136653174494559
"167",167,7.0000000000097e-06,7.99578867736685e-07,5.84837544995179e-10,3.23036817884842e-10,3.92309334478382e-11,0.306261141912321,0.0322915359851339,0.00472152138046087,0.136633082384338
"168",168,7.00000000031161e-06,8.01738886648782e-07,5.84837545026224e-10,3.23112042315539e-10,3.92643186291441e-11,0.307348114192359,0.0323174174942644,0.00470189106956626,0.136612990839837
"169",169,6.99999999985161e-06,8.03879629335022e-07,5.84837545049962e-10,3.23187052657917e-10,3.92977048526554e-11,0.308434945875282,0.0323430845264909,0.00468257010070712,0.136592899869014
"170",170,6.99999999993046e-06,8.06001270711286e-07,5.84837545068091e-10,3.23261849549692e-10,3.9331092088804e-11,0.309521627517914,0.0323685401049801,0.00466355385143432,0.1365728094798
"171",171,7.00000000005517e-06,8.08103984102572e-07,5.84837545081914e-10,3.23336433626607e-10,3.93644803081173e-11,0.310608149823627,0.0323937872080045,0.00464483776810976,0.136552719680096
"172",172,7.00000000000943e-06,8.10187941259651e-07,5.84837545092449e-10,3.23410805522441e-10,3.93978694812177e-11,0.311694503640143,0.0324188287696157,0.00462641736487454,0.136532630477773
"173",173,6.99999999998339e-06,8.12253312375133e-07,5.84837545100483e-10,3.23484965869013e-10,3.94312595788226e-11,0.312780679957412,0.0324436676802932,0.00460828822265579,0.136512541880674
"174",174,7.00000000000086e-06,8.14300266099355e-07,5.84837545106614e-10,3.23558915296187e-10,3.94646505717436e-11,0.313866669905524,0.0324683067875863,0.0045904459881845,0.136492453896611
"175",175,7.00000000000393e-06,8.16328969556184e-07,5.84837545111292e-10,3.23632654431882e-10,3.94980424308867e-11,0.314952464752626,0.0324927488967514,0.00457288637301819,0.13647236653337
"176",176,6.9999999999976e-06,8.18339588357933e-07,5.84837545114861e-10,3.23706183902072e-10,3.95314351272519e-11,0.316038055902958,0.0325169967713552,0.00455560515261834,0.136452279798706
"177",177,6.99999999999592e-06,8.20332286620882e-07,5.84837545117578e-10,3.23779504330798e-10,3.95648286319329e-11,0.317123434894805,0.032541053133901,0.00453859816539107,0.136432193700346
"178",178,7.00000000000792e-06,8.22307226982985e-07,5.84837545119649e-10,3.23852616340168e-10,3.95982229161163e-11,0.318208593398168,0.0325649206665439,0.00452186131159163,0.136412108245988
"179",179,7.00000000000621e-06,8.24264570618222e-07,5.84837545121233e-10,3.23925520550372e-10,3.96316179510823e-11,0.319293523212876,0.0325886020116681,0.00450539055244067,0.136392023443302
"180",180,6.99999999999176e-06,8.26204477248929e-07,5.84837545122444e-10,3.23998217579677e-10,3.96650137082035e-11,0.320378216266972,0.0326120997723835,0.00448918190936353,0.136371939299929
"181",181,7.00000000000088e-06,8.28127105159915e-07,5.84837545123369e-10,3.24070708044442e-10,3.96984101589451e-11,0.321462664614848,0.0326354165130948,0.00447323146311895,0.136351855823483
"182",182,7.00000000001378e-06,8.30032611214157e-07,5.84837545124075e-10,3.24142992559118e-10,3.97318072748645e-11,0.322546860435191,0.0326585547601341,0.00445753535283016,0.136331773021548
"183",183,6.99999999999997e-06,8.31921150868154e-07,5.84837545124612e-10,3.24215071736259e-10,3.97652050276111e-11,0.323630796028961,0.0326815170023781,0.00444208977503959,0.136311690901683
"184",184,6.99999999999829e-06,8.33792878184894e-07,5.84837545125023e-10,3.24286946186524e-10,3.97986033889258e-11,0.324714463817698,0.0327043056917686,0.00442689098291211,0.136291609471415
"185",185,7.00000000000085e-06,8.35647945846403e-07,5.84837545125338e-10,3.24358616518685e-10,3.98320023306407e-11,0.325797856341879,0.0327269232438155,0.00441193528546445,0.136271528738246
"186",186,7.00000000000039e-06,8.37486505167784e-07,5.84837545125579e-10,3.24430083339632e-10,3.98654018246794e-11,0.326880966259078,0.03274937203816,0.00439721904670275,0.13625144870965
"187",187,6.99999999999969e-06,8.39308706111244e-07,5.84837545125762e-10,3.24501347254381e-10,3.98988018430559e-11,0.327963786342142,0.032771654419136,0.00438273868476262,0.136231369393073
"188",188,6.99999999999994e-06,8.41114697299347e-07,5.84837545125902e-10,3.24572408866077e-10,3.99322023578747e-11,0.329046309477453,0.0327937726963004,0.0043684906710975,0.136211290795932
"189",189,7.00000000000009e-06,8.42904626027805e-07,5.84837545126009e-10,3.24643268776002e-10,3.99656033413306e-11,0.330128528663267,0.032815729144943,0.00435447152969733,0.13619121292562
"190",190,7e-06,8.44678638278138e-07,5.8483754512609e-10,3.24713927583582e-10,3.99990047657085e-11,0.331210437008072,0.0328375260065908,0.00434067783631601,0.1361711357895
"191",191,6.99999999999998e-06,8.46436878730298e-07,5.84837545126153e-10,3.24784385886389e-10,4.00324066033826e-11,0.332292027728943,0.0328591654895105,0.00432710621770255,0.136151059394909
"192",192,7.00000000000002e-06,8.48179490774593e-07,5.848375451262e-10,3.2485464428015e-10,4.00658088268168e-11,0.333373294150003,0.0328806497691818,0.00431375335087539,0.136130983749156
"193",193,7.00000000000003e-06,8.4990661652412e-07,5.84837545126236e-10,3.24924703358752e-10,4.00992114085638e-11,0.33445422970081,0.0329019809887906,0.00430061596236773,0.136110908859524
"194",194,6.99999999999996e-06,8.51618396828962e-07,5.84837545126264e-10,3.24994563714249e-10,4.01326143212654e-11,0.335534827914525,0.0329231612597911,0.00428769082736584,0.136090834733269
"195",195,7.00000000000001e-06,8.53314971287717e-07,5.84837545126285e-10,3.25064225936867e-10,4.01660175376517e-11,0.33661508242643,0.0329441926623603,0.00427497476901412,0.136070761377619
"196",196,7.00000000000001e-06,8.54996478257445e-07,5.84837545126301e-10,3.25133690615009e-10,4.01994210305412e-11,0.337694986972652,0.0329650772457884,0.00426246465781567,0.136050688799778
"197",197,6.99999999999999e-06,8.56663054865041e-07,5.84837545126314e-10,3.25202958335261e-10,4.02328247728404e-11,0.338774535388704,0.0329858170289267,0.00425015741094756,0.13603061700692
"198",198,6.99999999999999e-06,8.58314837019887e-07,5.84837545126323e-10,3.25272029682397e-10,4.02662287375435e-11,0.33985372160786,0.0330064140006846,0.00423804999149916,0.136010546006196
"199",199,6.99999999999998e-06,8.59951959426256e-07,5.8483754512633e-10,3.25340905239389e-10,4.02996328977321e-11,0.340932539659577,0.0330268701205149,0.00422613940772847,0.135990475804728
"200",200,7e-06,8.61574555593819e-07,5.84837545126336e-10,3.25409585587407e-10,4.0333037226575e-11,0.342010983668153,0.0330471873188239,0.00421442271243467,0.135970406409613
"201",201,6.99999999999999e-06,8.63182757847829e-07,5.8483754512634e-10,3.2547807130583e-10,4.0366441697328e-11,0.343089047851437,0.0330673674973666,0.00420289700235205,0.135950337827923
"202",202,7.00000000000001e-06,8.64776697340512e-07,5.84837545126343e-10,3.25546362972247e-10,4.03998462833335e-11,0.344166726519387,0.0330874125296899,0.00419155941747196,0.135930270066701
"203",203,6.99999999999999e-06,8.66356504062466e-07,5.84837545126346e-10,3.25614461162464e-10,4.04332509580202e-11,0.345244014072627,0.0331073242615738,0.00418040714036637,0.135910203132966
"204",204,7.00000000000001e-06,8.67922306853457e-07,5.84837545126348e-10,3.25682366450513e-10,4.0466655694903e-11,0.346320905001089,0.0331271045114484,0.00416943739554928,0.135890137033711
"205",205,6.99999999999999e-06,8.69474233412848e-07,5.84837545126349e-10,3.25750079408653e-10,4.05000604675825e-11,0.347397393882698,0.0331467550707956,0.00415864744886193,0.135870071775903
"206",206,7.00000000000001e-06,8.71012410309945e-07,5.8483754512635e-10,3.2581760060738e-10,4.05334652497451e-11,0.348473475382086,0.0331662777045452,0.00414803460686512,0.135850007366484
"207",207,6.99999999999999e-06,8.72536962994313e-07,5.84837545126351e-10,3.25884930615428e-10,4.05668700151622e-11,0.349549144249297,0.0331856741514704,0.00413759621623453,0.13582994381237
"208",208,7.00000000000003e-06,8.74048015805546e-07,5.84837545126352e-10,3.25952069999779e-10,4.06002747376906e-11,0.350624395318574,0.0332049461245597,0.00412732966318983,0.135809881120451
"209",209,7e-06,8.75545691983454e-07,5.84837545126352e-10,3.26019019325664e-10,4.06336793912716e-11,0.351699223507095,0.0332240953114052,0.00411723237290115,0.135789819297593
"210",210,6.99999999999999e-06,8.77030113679724e-07,5.84837545126353e-10,3.26085779156573e-10,4.06670839499312e-11,0.352773623813529,0.0332431233746441,0.00410730180881148,0.135769758350635
"211",211,7e-06,8.78501401967402e-07,5.84837545126353e-10,3.2615235005426e-10,4.07004883877794e-11,0.35384759131687,0.0332620319523169,0.00409753547208897,0.135749698286392
"212",212,7e-06,8.79959676849095e-07,5.84837545126353e-10,3.26218732578745e-10,4.07338926790104e-11,0.354921121175432,0.0332808226581745,0.00408793090115608,0.135729639111654
"213",213,7e-06,8.81405057266338e-07,5.84837545126353e-10,3.26284927288323e-10,4.07672967979022e-11,0.355994208625706,0.0332994970820297,0.00407848567115111,0.135709580833187
"214",214,7e-06,8.82837661110039e-07,5.84837545126353e-10,3.26350934739566e-10,4.0800700718816e-11,0.35706684898108,0.0333180567901485,0.00406919739332909,0.135689523457729
"215",215,7e-06,8.84257605230725e-07,5.84837545126354e-10,3.26416755487332e-10,4.08341044161965e-11,0.358139037630596,0.0333365033256316,0.00406006371447654,0.135669466991995
"216",216,7e-06,8.85665005447245e-07,5.84837545126354e-10,3.26482390084771e-10,4.08675078645711e-11,0.359210770037895,0.0333548382087371,0.00405108231641797,0.135649411442678
"217",217,7e-06,8.87059976555207e-07,5.84837545126354e-10,3.26547839083325e-10,4.09009110385501e-11,0.360282041740207,0.0333730629371917,0.00404225091553911,0.135629356816442
"218",218,7e-06,8.88442632336441e-07,5.84837545126354e-10,3.26613103032739e-10,4.09343139128262e-11,0.361352848347208,0.0333911789865385,0.00403356726225334,0.135609303119929
"219",219,7e-06,8.89813085568455e-07,5.84837545126354e-10,3.26678182481064e-10,4.09677164621744e-11,0.362423185539892,0.0334091878104847,0.00402502914046966,0.135589250359756
"220",220,7e-06,8.9117144803342e-07,5.84837545126354e-10,3.26743077974662e-10,4.10011186614513e-11,0.3634930490695,0.0334270908412293,0.00401663436709044,0.135569198542516
"221",221,7e-06,8.92517830526855e-07,5.84837545126354e-10,3.26807790058213e-10,4.10345204855955e-11,0.364562434756489,0.0334448894897788,0.00400838079152791,0.135549147674777
"222",222,7e-06,8.93852342866254e-07,5.84837545126354e-10,3.26872319274719e-10,4.10679219096269e-11,0.365631338489514,0.0334625851462592,0.00400026629522605,0.135529097763085
"223",223,7e-06,8.95175093899695e-07,5.84837545126354e-10,3.2693666616551e-10,4.11013229086466e-11,0.366699756224417,0.0334801791802262,0.00399228879118492,0.135509048813959
"224",224,7e-06,8.96486191514013e-07,5.84837545126354e-10,3.27000831270249e-10,4.11347234578366e-11,0.367767683983267,0.0334976729409589,0.00398444622351153,0.135489000833896
"225",225,7e-06,8.9778574264332e-07,5.84837545126354e-10,3.27064815126936e-10,4.11681235324597e-11,0.36883511785337,0.0335150677577642,0.00397673656695292,0.135468953829369
"226",226,7e-06,8.99073853278767e-07,5.84837545126354e-10,3.27128618271916e-10,4.1201523107859e-11,0.369902053986129,0.0335323649403248,0.00396915782636286,0.135448907806828
"227",227,7e-06,9.00350628476501e-07,5.84837545126354e-10,3.27192241239885e-10,4.12349221594577e-11,0.370968488596129,0.0335495657789804,0.00396170803627169,0.135428862772696
"228",228,7e-06,9.01616172364547e-07,5.84837545126354e-10,3.2725568456389e-10,4.12683206627591e-11,0.372034417960352,0.0335666715449686,0.00395438526051607,0.135408818733377
"229",229,7e-06,9.02870588150693e-07,5.84837545126354e-10,3.27318948775338e-10,4.13017185933461e-11,0.373099838417268,0.0335836834907027,0.0039471875918148,0.135388775695249
"230",230,7e-06,9.04113978131271e-07,5.84837545126354e-10,3.27382034404002e-10,4.13351159268811e-11,0.374164746365834,0.0336006028500786,0.00394011315129723,0.135368733664666
"231",231,7e-06,9.05346443699786e-07,5.84837545126354e-10,3.27444941978023e-10,4.13685126391055e-11,0.375229138264516,0.0336174308387756,0.00393316008804311,0.13534869264796
"232",232,7e-06,9.06568085354246e-07,5.84837545126354e-10,3.27507672023918e-10,4.14019087058399e-11,0.376293010630457,0.0336341686545094,0.00392632657869474,0.13532865265144
"233",233,7e-06,9.07779002704293e-07,5.84837545126354e-10,3.27570225066584e-10,4.14353041029835e-11,0.377356360038684,0.0336508174772769,0.0039196108270819,0.135308613681391
"234",234,7e-06,9.08979294479191e-07,5.84837545126354e-10,3.27632601629302e-10,4.14686988065139e-11,0.378419183121211,0.0336673784696303,0.00391301106380202,0.135288575744076
"235",235,7e-06,9.10169058535829e-07,5.84837545126354e-10,3.27694802233746e-10,4.1502092792487e-11,0.37948147656615,0.0336838527769499,0.0039065255458016,0.135268538845733
"236",236,7e-06,9.11348391866318e-07,5.84837545126354e-10,3.27756827399982e-10,4.15354860370366e-11,0.380543237116866,0.0337002415277024,0.00390015255598109,0.135248502992581
"237",237,7e-06,9.12517390605355e-07,5.84837545126354e-10,3.2781867764648e-10,4.15688785163743e-11,0.381604461571169,0.0337165458336887,0.00389389040281464,0.135228468190811
"238",238,7e-06,9.13676150037538e-07,5.84837545126354e-10,3.27880353490114e-10,4.16022702067892e-11,0.382665146780515,0.0337327667902896,0.00388773741997394,0.135208434446596
"239",239,7e-06,9.1482476460468e-07,5.84837545126354e-10,3.27941855446168e-10,4.16356610846476e-11,0.383725289649206,0.0337489054767098,0.00388169196595411,0.135188401766085
"240",240,7e-06,9.15963327912743e-07,5.84837545126354e-10,3.28003184028343e-10,4.16690511263927e-11,0.38478488713364,0.0337649629562085,0.0038757524237203,0.135168370155402
"241",241,7e-06,9.17091932739093e-07,5.84837545126354e-10,3.2806433974876e-10,4.17024403085448e-11,0.385843936241527,0.0337809402763392,0.00386991720034049,0.135148339620652
"242",242,7e-06,9.18210671040803e-07,5.84837545126354e-10,3.28125323117966e-10,4.17358286077005e-11,0.386902434030997,0.0337968384692232,0.0038641847265659,0.135128310167917
